BIBLIOTECA_ID,Tipo,Indirizzo,CAP,COMUNE,PROVINCIA,Telefono,Fax,Mail,Web,Generale_Storica,Informativa_Divulgativa,Specializzata,CENTROCAT,Edificio_Monumentale,Secolo_Costruzione,Denominazione_Edificio,Centro_Storico,Periferia,Frazione,Superficie_Adibita_Al_Pubblico,Superficie_Totale,Posti_Lettura,Nome_Sistema,Lun_Apertura_Mattina,Lun_Chiusura_Mattina,Lun_Apertura_Pomeriggio,Lun_Chiusura_Pomeriggio,Lun_Apertura_Sera,Lun_Chiusura_Sera,Mar_Apertura_Mattina,Mar_Chiusura_Mattina,Mar_Apertura_Pomeriggio,Mar_Chiusura_Pomeriggio,Mar_Apertura_Sera,Mar_Chiusura_Sera,Mer_Apertura_Mattina,Mer_Chiusura_Mattina,Mer_Apertura_Pomeriggio,Mer_Chiusura_Pomeriggio,Mer_Apertura_Sera,Mer_Chiusura_Sera,Gio_Apertura_Mattina,Gio_Chiusura_Mattina,Gio_Apertura_Pomeriggio,Gio_Chiusura_Pomeriggio,Gio_Apertura_Sera,Gio_Chiusura_Sera,Ven_Apertura_Mattina,Ven_Chiusura_Mattina,Ven_Apertura_Pomeriggio,Ven_Chiusura_Pomeriggio,Ven_Apertura_Sera,Ven_Chiusura_Sera,Sab_Apertura_Mattina,Sab_Chiusura_Mattina,Sab_Apertura_Pomeriggio,Sab_Chiusura_Pomeriggio,Sab_Apertura_Sera,Sab_Chiusura_Sera,Dom_Apertura_Mattina,Dom_Chiusura_Mattina,Dom_Apertura_Pomeriggio,Dom_Chiusura_Pomeriggio,Dom_Apertura_Sera,Dom_Chiusura_Sera,Direttore_Responsabile,Personale_Tempo_Pieno,Personale_Tempo_Parziale,Personale_Contratto_A_Termine,Obiettori_Di_Coscienza,Volontari,Fondo_Moderno,Fondo_Ragazzi,Fondo_Antico,Incunaboli,Cinquecentine,Musicali_1,Stampati_Totali,Manoscritti_Totale,Codici,Codici_Antichi_XVI_Sec,Pergamene,Carteggi,Autografi,Musicali,Cessati,Correnti,Periodici_Totale,Dischi_CD,Audiocassette,Nastri_Magnetici,VHS_Videonastri,DVD,Diapositive,Microfilm,Filmine,Microfiches,CDROM,Altre_Risorse_Elettroniche,Materiale_Audio_Video,Stampe_Incisioni,Disegni,Fotografie,Carte_Geografiche_Mappe,Manifesti,Materiali_Grafici_Totale
200816185001,Biblioteca Comunale,via Roncola Bassa,24030,Roncola,BG,035645790,,roncola@sbi.nordovest.bg.it,www.sbi.nordovest.bg.it/roncola,0,1,0,0,0,0,,0,1,0,70,70,15,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,1,0,0,0,5405,1907,0,0,0,0,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200816187001,Biblioteca Comunale,"Viale Papa Giovanni XXIII, 12",24020,Rovetta,BG,034674682,034674682,biblioteca@comune.rovetta.bg.it,www.comune.rovetta.bg.it,0,1,0,0,0,0,,0,1,0,270,283,73,Valle Seriana,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:00,20:00,22:30,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,10:00,12:00,14:30,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Epis Omar,0,1,0,1,1,20118,9101,0,0,0,0,20118,0,0,0,0,0,0,0,2,13,13,0,151,13,88,18,0,0,0,0,74,0,344,0,0,170,0,29,199
200816188001,Biblioteca Comunale,"via Castelli, 19",24015,San Giovanni Bianco,BG,034543262,,biblioteca@sangiovannibianco.org,,0,1,0,0,0,0,,1,0,0,192,192,38,Area Nord Ovest Bergamasca,00:00,00:00,14:30,18:30,00:00,00:00,10:00,12:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,10:00,12:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Locatelli Eliseo,1,0,0,0,0,13561,1918,0,0,0,0,13561,0,0,0,0,0,0,0,0,19,19,102,0,0,36,0,954,0,0,0,5,0,1097,0,0,0,0,0,0
200816189001,Biblioteca Comunale Luigi Cortesi,"viale della Rimembranza, 41",24060,San Paolo d'Argon,BG,0354253060,,biblioteca@comune.sanpaolodargon.bg.it,http://www.comune.sanpaolodargon.bg.it/,0,1,0,0,1,19,BIBLIOTECA COMUNALE LUIGI CORTESI,1,0,0,923,923,80,Seriate Laghi,09:30,12:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:30,12:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,2,0,1,1,11922,2749,0,0,0,0,11922,0,0,0,0,0,0,0,0,24,24,0,0,0,113,128,0,0,0,0,0,0,241,0,0,0,0,0,0
200816190001,Biblioteca Comunale,"via San Carlo, 32",24016,San Pellegrino Terme,BG,034522141,,biblioteca@comune.sanpellegrinoterme.bg.it,,0,1,0,0,0,0,,1,0,0,163,214,35,Area Nord Ovest Bergamasca,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:30,12:00,14:30,18:30,00:00,00:00,09:30,12:00,14:30,18:30,00:00,00:00,09:30,12:00,14:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Milesi Donatella,0,1,0,0,1,24433,6558,0,0,0,0,24433,0,0,0,0,0,0,0,0,17,17,0,0,0,30,0,0,0,0,0,100,0,130,0,0,0,0,0,0
200816191001,Biblioteca Comunale,"via Colla, 1",24010,Santa Brigida,BG,034588689,,fabregaz@tin.it,,0,1,0,0,0,0,,1,0,0,60,60,12,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,09:00,11:00,00:00,00:00,20:30,22:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,4885,0,0,0,0,0,4885,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,83,0,0,0,0,0,0
200816192001,Biblioteca Comunale,"via G. Personeni, 36/e",24038,Sant'Omobono Imagna,BG,035852502,,bibliosto@yahoo.it,,0,1,0,0,0,20,,1,0,0,209,209,20,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,19:00,22:30,00:00,00:00,14:00,18:30,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Pandini Roberto,0,1,0,0,0,18670,0,0,0,1,0,18671,0,0,0,0,0,0,0,0,9,9,0,0,0,155,5,0,0,0,0,0,30,160,0,0,0,0,0,0
200816193001,Biblioteca Comunale,"via San Paolo, 6",24067,Sarnico,BG,035912134,035912134,biblioteca@comune.sarnico.bg.it,www.comune.sarnico.bg.it,0,1,0,0,0,0,,1,0,0,400,450,54,Seriate Laghi,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,09:00,12:30,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,09:00,12:30,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Perego Simona,1,0,0,1,0,30188,6730,0,0,0,0,30188,0,0,0,0,0,0,0,0,46,46,0,0,0,96,7,0,0,0,0,152,0,255,0,0,0,0,0,0
200816194001,Biblioteca Comunale Elsa Morante,piazza della Costituzione,24020,Scanzorosciate,BG,035662400,0356590411,biblioteca@comune.scanzorosciate.bg.it,,0,1,0,0,0,21,,1,0,0,1200,1800,120,Seriate Laghi,00:00,00:00,00:00,00:00,00:00,00:00,10:00,12:30,14:30,18:30,00:00,00:00,10:00,12:30,14:30,18:30,00:00,00:00,10:00,12:30,14:30,18:30,00:00,00:00,10:00,12:30,14:30,21:30,00:00,00:00,10:00,12:30,14:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Pellegrini Michele,0,3,0,0,1,24183,7172,0,0,0,0,24183,0,0,0,0,0,0,0,0,42,42,124,20,0,340,106,0,0,0,0,80,0,670,0,0,0,100,0,100
200816195001,Biblioteca Comunale,via dei Goi,24020,Schilpario,BG,034655393,,info@comune.schilpario.bg.it,www.cmscalve.bg.it,0,1,0,0,0,0,,1,0,0,50,50,20,Valle Seriana,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,Grassi Paolo,1,0,0,0,0,9700,3150,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,150,425,0,1400,0,0,0,0,0,1975,0,0,0,0,0,0
200816196001,Biblioteca Comunale,"via Lega Lombarda 7 Aprile 1167, 1",24010,Sedrina,BG,034557036,,biblioteca@comune.sedrina.bg.it,,0,1,0,0,0,0,,1,0,0,243,273,44,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,09:00,12:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Milesi Annalisa,0,1,0,0,0,17414,6365,0,0,0,0,17414,0,0,0,0,0,0,0,0,18,18,17,4,0,18,10,0,0,0,0,39,3,88,0,0,0,0,0,0
200816197001,Biblioteca Intercomunale Selvino - Aviatico,"via Cardellino, 1",24020,Selvino,BG,035764072,035764072,biblioteca@comunediselvino.it,www.comunediselvino.it,0,1,0,0,0,0,,0,1,0,223,328,40,Valle Seriana,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:00,14:00,18:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Carrara Silvana,0,1,0,0,0,18886,0,0,0,0,0,18886,0,0,0,0,0,0,0,0,16,16,0,200,0,0,0,0,0,0,0,30,0,230,0,0,0,0,0,0
200816198001,Biblioteca Comunale,"via Italia, 58",24068,Seriate,BG,035304304,035298497,biblioteca@comune.seriate.bg.it,www.sbi.seriatelaghi.bg.it\seriate,0,1,0,0,1,19,villa Guerrinoni,1,0,0,1052,1197,133,Seriate Laghi,08:30,12:30,14:30,18:30,00:00,00:00,10:30,12:30,14:30,18:30,00:00,00:00,08:30,12:30,14:30,18:30,00:00,00:00,08:30,12:30,14:30,18:30,00:00,00:00,08:30,12:30,14:30,18:30,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Nicoli Ivana,4,5,1,3,1,61597,15284,0,0,0,0,61597,0,0,0,0,0,0,0,0,132,132,2966,1974,0,2101,1894,2201,0,0,0,1027,114,12163,0,0,2129,911,0,3040
200816199001,Biblioteca Comunale,"via Palma il Vecchio, 50",24017,Serina,BG,034556509,,rafaei@tin.it,www.serina-bg.it,0,1,0,0,1,18,,1,0,0,442,442,44,Area Nord Ovest Bergamasca,00:00,00:00,14:00,18:00,00:00,00:00,09:00,12:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,20:30,22:30,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Bonaldi Elisabetta,0,1,0,0,0,10834,0,0,0,0,0,10834,0,0,0,0,0,0,0,0,17,17,0,0,0,7,0,0,0,0,0,51,5,58,0,0,0,0,0,0
200816200001,Biblioteca Comunale,"via G.B. Pozzi, 6",24060,Solto Collina,BG,035986012,,annamaria.piziali@comune.solto-collina.bg.it,www.comune.solto-collina.bg.it,0,1,0,0,1,18,ex convento,1,0,0,200,300,60,Seriate Laghi,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Piziali Anna Maria,0,1,0,0,1,5294,2049,0,0,0,0,5294,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200816201001,Biblioteca Comunale,via San Bartolomeo n. 9,24020,Songavazzo,BG,,,info@comune.songavazzo.bg.it,www.comune.songavazzo.bg.it,0,1,0,0,0,0,,1,0,0,150,150,30,Valle Seriana,00:00,00:00,16:00,18:00,00:00,00:00,00:00,00:00,16:00,18:00,00:00,00:00,09:30,11:30,00:00,00:00,00:00,00:00,00:00,00:00,15:30,17:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,1,0,2127,1168,0,0,0,0,2127,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200816202001,Biblioteca Comunale,"via San Francesco d'Assisi, 26",24010,Sorisole,BG,0354287241,0354287232,urp@comune.sorisole.bg.it,www.sorisole.com,0,1,0,0,0,0,palazzo comunale - centro civico,1,0,1,460,460,84,Area Nord Ovest Bergamasca,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:30,14:00,19:00,00:00,00:00,09:00,12:30,14:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Burini Emanuela,0,1,0,0,0,18752,6397,0,0,0,0,18752,0,0,0,0,0,0,0,2,13,15,152,25,0,638,53,0,0,0,0,51,0,919,0,0,0,0,0,0
200816203001,Biblioteca Comunale,via Monasterolo 12,24039,Sotto il Monte Giovanni XXIII,BG,035790760,,bibliosottoilmonte@tiscali.it,,0,1,0,0,0,18,,1,0,0,100,150,30,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,09:00,12:00,15:00,19:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Marchesi Giuseppe,0,1,0,0,0,7390,2660,0,0,0,0,7390,0,0,0,0,0,0,0,0,5,5,40,0,0,30,0,0,0,0,0,25,0,95,0,0,0,0,0,0
200816204001,Biblioteca Civica Piero Guizzetti,"via San Gregorio, 35",24060,Sovere,BG,035981104,035981104,biblioteca@comune.sovere.bg.it,www.comune.sovere.bg.it,0,1,0,0,1,15,palazzo Bottaini,1,0,0,240,423,40,Seriate Laghi,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:00,16:30,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Forchini Marika,0,1,0,1,0,13685,5100,0,0,0,0,13685,0,0,0,0,0,0,0,0,14,14,0,20,0,47,15,160,0,0,0,132,0,374,0,0,350,0,0,350
200816205001,Biblioteca Comunale,via alla Fonte,24060,Spinone al Lago,BG,035810491,,matteo.gasparetti@comune.spinone-al-lago.bg.it,www.comune-spinone-al-lago.bg.it,0,1,0,0,0,0,,1,0,0,80,140,25,Seriate Laghi,00:00,00:00,17:00,18:30,00:00,00:00,00:00,00:00,14:00,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,16:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,3800,365,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,70,0,0,0,0,0,0
200816206001,Biblioteca Comunale,"via Misericordia, 1",24050,Spirano,BG,035876645,0354878980,biblioteca@comune.spirano.bg.it,www.sbi.areadalmine.bg.it/spirano,0,1,0,0,0,0,,1,0,0,182,187,41,Area di Dalmine,00:00,00:00,14:30,18:30,00:00,00:00,09:30,12:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Belotti Luca,0,2,0,0,0,17846,6271,0,0,0,0,17846,0,0,0,0,0,0,0,0,19,19,0,0,0,80,9,0,0,0,0,49,0,138,0,0,0,0,0,0
200816207001,Biblioteca Comunale,"piazza Libertà, 27",24040,Stezzano,BG,0354545362,,biblioteca@comune.stezzano.bg.it,www.sbi.areadalmine.bg.it,0,1,0,0,1,18,villa Maffeis,1,0,0,210,230,45,Area di Dalmine,00:00,00:00,00:00,00:00,00:00,00:00,09:30,12:30,14:30,18:30,20:30,22:30,09:30,12:30,14:30,18:30,00:00,00:00,09:30,12:30,14:30,18:30,00:00,00:00,09:30,12:30,14:30,18:30,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Bugini Maria Ivana,2,1,0,2,0,30451,0,0,0,0,0,30451,0,0,0,0,0,0,0,0,20,20,0,0,0,164,165,0,0,0,0,62,0,391,0,0,0,0,0,0
200816208001,Biblioteca Comunale,"via Roma, 7",24030,Strozza,BG,035863580,,biblioteca_strozza@yahoo.it,http://www.sbi.nordovest.bg.it/indexLibrary.php?systemID=4&biblioID=str,0,1,0,0,0,0,,1,0,0,53,53,8,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,5502,1704,0,0,0,0,5502,0,0,0,0,0,0,0,0,1,1,0,0,0,6,10,0,0,0,0,8,0,24,0,0,0,0,0,0
200816209001,Biblioteca Comunale,via Alessandro Manzoni sn,24040,Suisio,BG,0354948196,0354948196,biblioteca@comune.suisio.bg.it,,0,1,0,0,0,0,BIBLIOTECA COMUNALE DI SUISIO,1,0,0,270,274,53,Area Nord Ovest Bergamasca,00:00,00:00,00:00,00:00,00:00,00:00,09:30,12:00,14:00,18:00,00:00,00:00,09:30,12:00,14:00,18:00,00:00,00:00,09:30,12:00,14:00,19:00,19:00,19:30,09:30,12:00,14:00,18:00,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Villa Anselmo,1,0,0,0,1,15306,0,0,0,0,0,15306,0,0,0,0,0,0,0,0,17,17,0,0,0,34,20,0,0,0,0,82,0,136,0,0,0,0,0,0
200816211001,Biblioteca Comunale,via Roma,24060,Tavernola Bergamasca,BG,035931214,,biblioteca@comune.tavernola-bergamasca.bg.it,,0,1,0,0,1,20,padiglione del giardino pubblico,1,0,0,75,75,20,Seriate Laghi,00:00,00:00,16:00,18:00,00:00,00:00,09:30,11:30,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,16:00,18:00,20:00,22:00,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,1,0,0,1,7563,2850,0,0,0,0,7563,0,0,0,0,0,0,0,0,0,0,3,0,0,16,4,0,0,0,0,0,0,23,0,0,0,0,0,0
200816212001,Biblioteca Comunale,"Piazza  degli Alpini, 1",24060,Telgate,BG,035830272,0354421983,biblioteca@comune.telgate.bg.it,,0,1,0,0,1,13,castello Marenzi,1,0,0,150,150,32,Seriate Laghi,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,08:45,12:45,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Ballini Cristina,0,1,0,0,0,11755,0,0,0,0,0,11755,0,0,0,0,0,0,0,4,5,9,96,7,0,256,45,420,0,0,0,92,7,916,0,0,0,0,0,0
200816213001,Biblioteca Comunale,"via Bravi, 9",24030,Terno d'Isola,BG,0354940561,0354940561,biblter@yahoo.it,www.comune.ternodisola.bg.it,0,1,0,0,0,0,,1,0,0,186,186,16,Area Nord Ovest Bergamasca,09:00,12:30,00:00,00:00,00:00,00:00,09:00,12:30,15:00,18:00,00:00,00:00,09:00,12:30,15:00,18:00,00:00,00:00,09:00,12:30,15:00,18:00,00:00,00:00,09:00,12:30,15:00,18:00,00:00,00:00,09:00,12:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Villa Alessandra,1,0,0,1,1,12249,5370,0,0,0,0,12249,0,0,0,0,0,0,0,0,13,13,8,4,0,257,60,0,0,0,0,7,0,336,0,0,0,0,0,0
200816214001,Biblioteca Comunale,"via Reich, 2",24020,Torre Boldone,BG,035342056,0354534393,biblioteca@comune.torreboldone.bg.it,,0,1,0,0,0,20,,1,0,0,750,800,115,Valle Seriana,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:30,14:00,18:00,00:00,00:00,09:00,12:30,14:00,18:00,20:00,22:00,09:00,12:30,14:00,18:00,00:00,00:00,09:00,12:30,14:00,18:00,00:00,00:00,09:00,12:30,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Emilitri Rossella,1,3,1,0,0,44824,14459,0,0,0,0,44824,0,0,0,0,0,0,0,2,40,40,0,40,0,35,80,0,0,0,0,330,0,485,0,0,0,30,0,30
200816215001,Biblioteca Comunale,P.zza Municipio,23806,Torre de' Busi,LC,035785004,,biblioteca@comune.torre-debusi.lc.it,,0,1,0,0,0,0,,1,0,0,260,260,12,Lecchese,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,20:30,22:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,17:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,17:30,00:00,00:00,10:30,12:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,4924,1311,0,0,0,0,4924,0,0,0,0,0,0,0,0,0,0,0,0,0,760,27,280,0,0,0,55,0,1122,0,0,0,0,0,0
200816216001,Biblioteca Comunale,piazza del Donatore,24060,Torre de' Roveri,BG,0354528004,,biblio.torre@tin.it,,0,1,0,0,0,0,,1,0,0,70,76,12,Seriate Laghi,00:00,00:00,14:30,19:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,17:00,00:00,00:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Villa Laura,0,1,0,0,1,10339,3573,0,0,0,0,10339,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0
200816217001,Biblioteca Comunale,"via SS. Nazzaro e Celso, 49",24050,Torre Pallavicina,BG,0363996522,,com.torrepallavicina@libero.it,,0,1,0,0,1,19,palazzo Covi,1,0,0,36,50,10,Bassa Pianura Bergamasca,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Finazzi Francesca,0,1,0,0,0,4519,1101,0,0,0,0,4519,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
200816218001,Biblioteca Comunale Angelo Meli,"via Roma,140",24069,Trescore Balneario,BG,035942737,035942737,uff.biblioteca.1@comune.trescore-balneario.bg.it,http://www.sbi.seriatelaghi.bg.it/,0,1,0,0,1,18,Le Stanze - villa Gozenbach,1,1,0,845,850,92,Seriate Laghi,09:15,12:15,14:15,18:45,00:00,00:00,09:15,12:15,14:15,18:45,00:00,00:00,09:15,12:15,14:15,18:45,18:45,21:30,00:00,00:00,14:15,18:45,00:00,00:00,09:15,12:15,14:15,18:45,00:00,00:00,09:15,13:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,1,1,0,0,1,34280,7251,3800,0,0,0,38080,0,0,0,0,0,0,0,0,42,42,579,75,0,598,945,0,0,0,0,666,0,2863,0,0,85,0,0,85
200816219001,Biblioteca Comunale,vicolo Bicetti 11,24047,Treviglio,BG,0363317504,0363317503,biblioteca@comune.treviglio.bg.it.,www.sbi.bassapianura.bg.it,0,1,0,0,1,15,,1,0,0,2133,2133,284,Bassa Pianura Bergamasca,09:30,12:30,14:00,18:00,00:00,00:00,09:30,12:30,14:00,18:00,00:00,00:00,09:30,12:30,14:00,19:00,00:00,00:00,09:30,12:30,14:00,18:00,00:00,00:00,09:30,12:30,14:00,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Riganti Riccardo,5,1,1,3,0,76004,0,10036,3,146,0,86189,0,0,0,0,0,0,0,377,75,452,2929,0,0,922,1447,0,51,0,0,0,0,5349,0,0,0,0,0,0
